"d3_O_vs_d1_O"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"Gene"
-6.9583875467269	-0.693867506503372	-17.5140602847847	2.42928973004749e-10	6.2465714994271e-07	13.3769184916795	"ENSMUSG00000043298"
2.34132518841372	3.16017199558616	16.4390381829032	5.30377308318323e-10	8.30132727050057e-07	13.2900971294146	"ENSMUSG00000038859"
2.2380891350984	5.48567295299303	16.1523595143768	6.58342790628455e-10	8.35472363453105e-07	13.2714842634014	"ENSMUSG00000031386"
-2.70561282642809	4.87129873574953	-16.1233368269563	6.7303809939554e-10	8.35472363453105e-07	13.2507975579848	"ENSMUSG00000044345"
2.68729408189379	4.2633828707273	16.1752724979421	6.46984599401732e-10	8.35472363453105e-07	13.2171664250618	"ENSMUSG00000029552"
-3.230043697578	3.35703789507985	-16.2434418327848	6.14419634155781e-10	8.35472363453105e-07	13.2094432387779	"ENSMUSG00000030513"
2.89049227617084	3.41223629230332	16.2538404269279	6.09608949376219e-10	8.35472363453105e-07	13.1904514385489	"ENSMUSG00000035105"
1.33092187977758	7.16042566409891	16.0747500700036	6.98434128435312e-10	8.3809767298476e-07	13.1498771520456	"ENSMUSG00000024856"
3.55754548805092	4.1429051883581	16.1408841309507	6.64111598273155e-10	8.35472363453105e-07	13.115454212346	"ENSMUSG00000074001"
2.39355309001608	7.70747706849342	15.9021314842256	7.97325475113839e-10	9.259006380201e-07	12.9252292562813	"ENSMUSG00000027107"
4.38106918004568	-6.08125758330667	19.2489090501439	7.53215997463526e-11	4.23137806060734e-07	12.7203939643098	"ENSMUSG00000028593"
-1.25335200255367	6.80519152920176	-15.4332199637768	1.15020014086871e-09	1.18303013917522e-06	12.6988315329705	"ENSMUSG00000026748"
-1.87728471362815	7.90511107797199	-15.5573964361763	1.04281748864251e-09	1.10412902275417e-06	12.6945710958858	"ENSMUSG00000030103"
-2.50478439861368	4.87092551163055	-15.618759684222	9.93774360272139e-10	1.08408736955869e-06	12.6736874971557	"ENSMUSG00000037362"
8.17520882101435	-1.76729672038859	17.7771673110056	2.02029837324453e-10	6.0907208598547e-07	12.5922758990744	"ENSMUSG00000043102"
-2.90580422535437	3.21943937421107	-15.1977273642944	1.38788395246899e-09	1.38784540013698e-06	12.4004373954729	"ENSMUSG00000028434"
-1.57874765831862	5.57832913127149	-14.9296456322761	1.72433601222936e-09	1.64404698042458e-06	12.3187094341829	"ENSMUSG00000040268"
4.52068989120953	-5.35674506603806	18.9083537114821	9.40332356033744e-11	4.23137806060734e-07	12.3075466218674	"ENSMUSG00000057615"
-2.43443388079275	4.55968333967829	-14.601102208659	2.26072568353607e-09	1.87720482471543e-06	12.0100352500953	"ENSMUSG00000030787"
-1.32058174418198	6.39350023493994	-14.5564037079094	2.346571213428e-09	1.87720482471543e-06	11.9911631859381	"ENSMUSG00000023186"
-1.6206268126463	5.80431593759814	-14.5137370331712	2.43178599684491e-09	1.90308400218304e-06	11.9745148438066	"ENSMUSG00000028161"
-2.35954036708863	3.99281121563147	-14.5764282889088	2.30768808550906e-09	1.87720482471543e-06	11.9529726040674	"ENSMUSG00000030077"
3.06408494083796	8.89242627259058	14.6352394212461	2.19743575613162e-09	1.87720482471543e-06	11.9404207694981	"ENSMUSG00000037664"
1.0470466685043	7.32887024668854	14.5975991580701	2.26733015571429e-09	1.87720482471543e-06	11.8724040245031	"ENSMUSG00000026202"
-1.37971328828682	9.86765690304317	-14.7730428659347	1.96063441777934e-09	1.80976611296509e-06	11.8484110171586	"ENSMUSG00000023224"
2.59586408070384	2.43852480389538	14.3193660427937	2.86428951790168e-09	2.19386294372218e-06	11.6797823205502	"ENSMUSG00000032122"
-1.14199274474155	7.24186242800448	-14.1975097884213	3.17706218525026e-09	2.38273045014217e-06	11.6092172818121	"ENSMUSG00000026970"
-1.67583077176854	5.08405677267417	-13.9966445234248	3.77547690079555e-09	2.69737773524822e-06	11.5395136901172	"ENSMUSG00000061731"
-2.51079423178385	5.8710491316701	-13.8600548393232	4.25090965299807e-09	2.69737773524822e-06	11.4220785007442	"ENSMUSG00000036461"
2.46948219516141	5.24175493784313	13.8347358533622	4.34589595945434e-09	2.69737773524822e-06	11.393297459251	"ENSMUSG00000014773"
1.55531098751155	7.497547168482	13.9966924694827	3.77532039800955e-09	2.69737773524822e-06	11.3749089768756	"ENSMUSG00000060860"
2.22680225331141	3.8129303142221	13.8517576739902	4.28178939917762e-09	2.69737773524822e-06	11.3613726203172	"ENSMUSG00000033060"
2.35357012239326	4.02634730368919	13.7843362319827	4.54182222430512e-09	2.77120437716543e-06	11.3442626426112	"ENSMUSG00000030319"
5.07762748696029	-4.87508638114396	15.7073499020244	9.27290779630003e-10	1.04317314924689e-06	11.3134416154183	"ENSMUSG00000047898"
-2.43568539311485	5.32802209212591	-13.7407504544512	4.71891010534539e-09	2.83126741470548e-06	11.3107288757808	"ENSMUSG00000052656"
-1.19419455695681	6.20540559057301	-13.6743922737336	5.00289964220729e-09	2.89908285920262e-06	11.2436256934504	"ENSMUSG00000019843"
-4.29678169470529	0.711174855852281	-14.6456953816801	2.17843315536025e-09	1.87720482471543e-06	11.2156471699035	"ENSMUSG00000047884"
-1.13462603436289	8.13504203545201	-13.8848688202681	4.1599764375756e-09	2.69737773524822e-06	11.2085535961944	"ENSMUSG00000022324"
2.5099830152118	3.54565704654792	13.5848092572673	5.41573331159704e-09	2.95395429521488e-06	11.1433481065495	"ENSMUSG00000029101"
-3.75551827645645	3.50825796291136	-13.9430648043325	3.95479808759862e-09	2.69737773524822e-06	11.1387706101629	"ENSMUSG00000052560"
-3.05312931955923	3.44880604583685	-13.6231792745371	5.23460056802051e-09	2.89908285920262e-06	11.1297350468451	"ENSMUSG00000025355"
3.2262914218309	7.70499902003467	13.7119398781582	4.84002518758921e-09	2.85632896275449e-06	11.1055127881294	"ENSMUSG00000024907"
2.15100598600259	3.55222170859869	13.5428462619254	5.62155498241307e-09	3.02045310166997e-06	11.0804689834818	"ENSMUSG00000000031"
-1.94732348613919	8.31871591468147	-13.8814084978048	4.17253089164061e-09	2.69737773524822e-06	11.0716819827162	"ENSMUSG00000034120"
2.30442096400744	5.48458923440241	13.5023602593169	5.82810448354702e-09	3.06781962027322e-06	11.048352051697	"ENSMUSG00000006398"
1.41666869204492	6.69407758286128	13.492401241628	5.88015094304986e-09	3.06781962027322e-06	10.9673465177713	"ENSMUSG00000038429"
1.37909953851045	6.08529284950894	13.4160670904573	6.29603001015261e-09	3.22503600349027e-06	10.9279460397298	"ENSMUSG00000026520"
3.32331160107592	4.63837090689846	13.3213174600317	6.85664134634252e-09	3.39364398802022e-06	10.9213099511542	"ENSMUSG00000026414"
4.0924550432957	5.40979526516141	13.2640430122542	7.2213133187775e-09	3.51297375895502e-06	10.8684459788086	"ENSMUSG00000026418"
-2.87852016507505	2.92359325322201	-13.6271276742191	5.2163336406456e-09	2.89908285920262e-06	10.8394825121719	"ENSMUSG00000022754"
3.31163944291117	2.83601307148243	13.4046908507527	6.36066435867134e-09	3.22503600349027e-06	10.8261928955008	"ENSMUSG00000028654"
-3.83097850602103	4.10425913828979	-13.3172707922771	6.88174702423612e-09	3.39364398802022e-06	10.806453297491	"ENSMUSG00000032487"
-1.33124783722912	5.63987621467707	-13.1334880589988	8.13268197830002e-09	3.80218725372496e-06	10.7779100260106	"ENSMUSG00000021830"
-1.74907572227099	5.80832131664	-13.1399048993806	8.08511730640522e-09	3.80218725372496e-06	10.7770561981849	"ENSMUSG00000021728"
-2.40036675520301	7.72494548192408	-13.1412542581373	8.07515323694698e-09	3.80218725372496e-06	10.6382946268345	"ENSMUSG00000030218"
1.85627269452336	4.75202675960618	12.9414480728231	9.70462626445933e-09	4.20911856499122e-06	10.6041434684542	"ENSMUSG00000048486"
-1.6870018542068	6.93056793912092	-12.9694428130929	9.45648840088617e-09	4.15151373101831e-06	10.5698340563603	"ENSMUSG00000009281"
2.19600817725261	4.83664483200864	12.9193987650551	9.9049799535399e-09	4.24487349223194e-06	10.5577891646213	"ENSMUSG00000029177"
-1.2795773379992	7.66026806684208	-13.0233645127551	8.99750767604127e-09	4.04876598537262e-06	10.5448319856752	"ENSMUSG00000021408"
2.50677326161012	5.83580466375835	12.8722612025745	1.03483349985911e-08	4.38270248957979e-06	10.4879081425485	"ENSMUSG00000067071"
-2.87502314977764	10.9142292722142	-13.6247507231137	5.22732218908692e-09	2.89908285920262e-06	10.4771836382516	"ENSMUSG00000021702"
3.68919147540801	-6.1325077836502	14.9217893973644	1.73543113020178e-09	1.64404698042458e-06	10.4720960723558	"ENSMUSG00000021566"
-2.23584810778971	2.42813680348348	-13.1116599914271	8.29674202053776e-09	3.82915917945306e-06	10.4331815038162	"ENSMUSG00000027004"
1.66989577270049	7.14775127869086	12.9774636467313	9.38665436311943e-09	4.15151373101831e-06	10.3813085606864	"ENSMUSG00000053398"
-2.16853529209081	5.57123549213584	-12.6648549962334	1.25680470379013e-08	5.141330969516e-06	10.2479156174535	"ENSMUSG00000000149"
5.41226024817153	2.90037422984431	12.603249063326	1.33219005445595e-08	5.27005601872084e-06	10.2098627510538	"ENSMUSG00000026253"
2.67715919140653	5.1775506327837	12.4867040068661	1.48839360869683e-08	5.53726982872391e-06	10.183170008289	"ENSMUSG00000051747"
2.6801474152748	2.25440897238048	12.6133388205065	1.31951872337403e-08	5.27005601872084e-06	10.1829139029025	"ENSMUSG00000026167"
2.48611451625538	3.64203312856293	12.4824699793836	1.49442588693344e-08	5.53726982872391e-06	10.1661164727722	"ENSMUSG00000061859"
-2.7829411692689	5.02190145789194	-12.4359680751835	1.56242980276991e-08	5.62459104699141e-06	10.1344302076078	"ENSMUSG00000071656"
-2.32508324654963	5.14603580104915	-12.4919221341026	1.48099515443718e-08	5.53726982872391e-06	10.1339049050411	"ENSMUSG00000040782"
-2.85385058715331	6.89089431448379	-12.4891689462786	1.48489380075609e-08	5.53726982872391e-06	10.0874063635781	"ENSMUSG00000033863"
1.62129053615389	3.94290576375146	12.3921118547223	1.62961111390914e-08	5.80835351382329e-06	10.0844475593713	"ENSMUSG00000073002"
4.01533361019864	-6.03708088981263	13.9494549375287	3.93293936517739e-09	2.69737773524822e-06	10.070940954947	"ENSMUSG00000078673"
2.68541737781406	3.43165130206024	12.3649721765312	1.67273128058352e-08	5.89668839950836e-06	10.0345786212989	"ENSMUSG00000022353"
-2.83613125056884	4.97742889529207	-12.3419354914038	1.71029251280734e-08	5.92007886236071e-06	10.0071775874703	"ENSMUSG00000002733"
-3.08720378371932	3.56256807325443	-12.4734184778585	1.50740977031291e-08	5.53726982872391e-06	9.98510650500494	"ENSMUSG00000030562"
-1.18963162551041	6.32745675972301	-12.3560610355178	1.68715493527421e-08	5.89668839950836e-06	9.96287015468288	"ENSMUSG00000019802"
1.20166958550089	6.85286951075091	12.4538449202673	1.53590231413297e-08	5.58494418247199e-06	9.95802008002843	"ENSMUSG00000032187"
-2.16323154396279	4.93416379953504	-12.2428542460047	1.88246386656668e-08	6.33334735818074e-06	9.94943334410832	"ENSMUSG00000014329"
-4.33446242548813	1.99532015735641	-12.6923849805336	1.22460754469171e-08	5.06720080475366e-06	9.93582263833491	"ENSMUSG00000064115"
-2.36320162815155	3.13483871596504	-12.1827550871124	1.99587942047975e-08	6.56197328401845e-06	9.89119404478631	"ENSMUSG00000037434"
-2.70133563027076	2.17939289315862	-12.280412345339	1.81510808592826e-08	6.22305485574587e-06	9.85794166597388	"ENSMUSG00000021752"
-1.6582113231332	5.93496456650031	-12.2454270973404	1.8777653523208e-08	6.33334735818074e-06	9.82694632411787	"ENSMUSG00000000420"
2.22763569869947	4.96373322605555	12.1298788685897	2.10172964279353e-08	6.75537191168966e-06	9.82419262961081	"ENSMUSG00000005198"
1.57329665943994	4.03724806261121	12.0994140255477	2.16543448376126e-08	6.83802420885276e-06	9.81439484777905	"ENSMUSG00000035274"
2.44543742531338	4.76148809821291	12.1109507528827	2.14106996423408e-08	6.82091837543917e-06	9.77582814110976	"ENSMUSG00000032218"
4.66890204746633	7.42620528152912	12.1633553220415	2.03403583226788e-08	6.59668972304606e-06	9.73279185716057	"ENSMUSG00000026459"
-2.65979524950536	7.67107977294468	-12.1780293155352	2.00510308964702e-08	6.56197328401845e-06	9.72247528837518	"ENSMUSG00000022912"
1.6709375613853	5.29237770373302	12.0204723427484	2.34033664547124e-08	7.13981177121349e-06	9.71886985496487	"ENSMUSG00000066036"
-2.58070255047579	3.53696913821855	-11.987358453358	2.41815723997289e-08	7.25427020681534e-06	9.69214473236642	"ENSMUSG00000025584"
-2.06848349412168	5.09733209627826	-11.9547814086843	2.49742772929315e-08	7.36925416613313e-06	9.67055605194337	"ENSMUSG00000030790"
5.61671415202582	-5.41057130325431	13.0623664187063	8.68043866047673e-09	3.95553305491775e-06	9.66794986690287	"ENSMUSG00000025955"
-3.34750476706003	3.94776423569082	-12.0484696829572	2.27663318863377e-08	7.00483061176301e-06	9.6653717154133	"ENSMUSG00000054203"
1.50604908096363	4.96206521781244	11.9625482247462	2.47827903088571e-08	7.36925416613313e-06	9.65693984642617	"ENSMUSG00000041361"
-2.69177268057456	2.04459751252466	-11.9982718958211	2.3922076992105e-08	7.23672982889736e-06	9.64702559179495	"ENSMUSG00000078794"
-1.79306005126654	3.57123298864759	-11.8919284517018	2.65834776924739e-08	7.71467853694565e-06	9.60631138356008	"ENSMUSG00000035764"
2.71439884435344	8.60803630764949	12.0719756780987	2.22458355381749e-08	6.96372029164138e-06	9.54617052305561	"ENSMUSG00000031972"
2.7366295077555	4.23652484265998	11.8113249713541	2.88115935517505e-08	7.92300154550672e-06	9.53256174062846	"ENSMUSG00000020722"
-1.14997670198195	5.85934282106475	-11.8881347684412	2.66840972508665e-08	7.71467853694565e-06	9.50911332795575	"ENSMUSG00000041769"
-2.05383950084544	6.17736268123891	-11.8621149494075	2.73853120938313e-08	7.7399527055852e-06	9.49769011626386	"ENSMUSG00000020376"
-5.4719456370444	-4.30113401839708	-12.7884201626961	1.11903670625751e-08	4.6842095800656e-06	9.45905343691942	"ENSMUSG00000078783"
-8.32234472032461	-2.10836507806108	-12.054854342919	2.262367691454e-08	7.00483061176301e-06	9.39493825279014	"ENSMUSG00000079012"
-2.27051451557723	6.63992923998289	-11.8684136381018	2.72137748694045e-08	7.7399527055852e-06	9.37253200097789	"ENSMUSG00000028412"
-1.47636979004331	7.43751143652596	-11.7441419740266	3.08217140776305e-08	8.34248785774904e-06	9.30109275230471	"ENSMUSG00000037405"
-2.01717976380775	3.96536475089508	-11.5564617383591	3.72762445454401e-08	9.59155218482533e-06	9.27241196557489	"ENSMUSG00000051495"
-2.304802279958	6.31506414343223	-11.7625890787882	3.02552289556203e-08	8.25119687252556e-06	9.26044330301886	"ENSMUSG00000001131"
-1.68880593443153	8.34708896586955	-11.8571771793174	2.75205963030891e-08	7.7399527055852e-06	9.2362433184817	"ENSMUSG00000040128"
1.43945796294619	4.61107437090766	11.5365792124621	3.80404627926609e-08	9.64379309910564e-06	9.2213585102062	"ENSMUSG00000020898"
-2.61731010143211	3.79349880794221	-11.4911358095134	3.9850888661027e-08	9.72083538456852e-06	9.20831040169199	"ENSMUSG00000033066"
1.53886056126256	4.31664576674582	11.4950516351152	3.96913102564026e-08	9.72083538456852e-06	9.20473282415513	"ENSMUSG00000002804"
-8.00203576653393	-2.44693837072065	-12.1967972970343	1.96873939676597e-08	6.56197328401845e-06	9.18595784598798	"ENSMUSG00000078302"
-1.53382541675701	5.23925184320987	-11.5013846136585	3.94346742346614e-08	9.72083538456852e-06	9.18200136961321	"ENSMUSG00000022514"
-2.46944692072292	3.8183012516452	-11.4276136839436	4.25378342035434e-08	1.00086241404795e-05	9.12478992176049	"ENSMUSG00000028458"
-2.81369031441006	4.93838098826436	-11.4436015893799	4.18437672494889e-08	9.91009063956811e-06	9.11115615796413	"ENSMUSG00000035329"
-2.57420540657345	2.82801655174409	-11.4539061140861	4.14028611680046e-08	9.88415770312028e-06	9.10425449785829	"ENSMUSG00000006221"
-5.04137550482201	-1.65674453164676	-12.4771146931967	1.50209320237738e-08	5.53726982872391e-06	9.09511837080323	"ENSMUSG00000085282"
1.04531433861578	7.0226269071081	11.6367367492936	3.43539012178542e-08	9.16078585141877e-06	9.08502112041136	"ENSMUSG00000024381"
3.54788594371799	4.00002936786857	11.3775752190492	4.4790952121514e-08	1.03360864450153e-05	9.07446017957102	"ENSMUSG00000075307"
-2.11867041284292	3.8143413333687	-11.3868850341404	4.43622655742077e-08	1.0303207731651e-05	9.05483216395705	"ENSMUSG00000038459"
4.52440484881891	1.06045138213333	11.3991106791258	4.38059754737453e-08	1.02400734485673e-05	9.04519365213855	"ENSMUSG00000023043"
4.19789930225854	0.432290383036912	11.3643680935414	4.54067239992078e-08	1.04114436767355e-05	8.99030728033828	"ENSMUSG00000049382"
2.8555621238498	3.3028919972504	11.2676392763477	5.02025793948741e-08	1.10197722904639e-05	8.97128487347113	"ENSMUSG00000039376"
-5.37721522979848	1.54890558807587	-11.4939899049862	3.97345103330763e-08	9.72083538456852e-06	8.96097529504799	"ENSMUSG00000017002"
2.70343689442036	3.42870332924008	11.2545962246304	5.08896738568363e-08	1.10899533954052e-05	8.9564273831203	"ENSMUSG00000018474"
-1.56564738189127	4.21337445650486	-11.2294791332788	5.2241343412138e-08	1.126129414068e-05	8.94581524537242	"ENSMUSG00000032118"
-1.20017780006317	8.7333574965784	-11.5511118036293	3.74802477486591e-08	9.59155218482533e-06	8.93336550705993	"ENSMUSG00000031740"
2.78483898976401	4.65999826223529	11.1860412697263	5.46704978404871e-08	1.17147812604744e-05	8.90020531560658	"ENSMUSG00000018845"
1.33899395697832	5.80632689359774	11.2729690293444	4.99246781194457e-08	1.10197722904639e-05	8.86045072464777	"ENSMUSG00000029577"
1.42929895947332	5.88630530005887	11.2729811903389	4.99240459136485e-08	1.10197722904639e-05	8.82234094903519	"ENSMUSG00000020235"
-1.90229989356347	2.96349318360828	-11.109504574241	5.92498161665189e-08	1.24007798382472e-05	8.81647963754199	"ENSMUSG00000026158"
2.3116445052471	5.56467789835553	11.1533439614923	5.65786998180645e-08	1.19258457956793e-05	8.79950925323093	"ENSMUSG00000038271"
-1.7370676782227	4.89717045753666	-11.0840550019832	6.08621221857677e-08	1.25918134285371e-05	8.79394174521896	"ENSMUSG00000025887"
1.08048167794624	5.07393698532254	11.1521562746427	5.66493411222858e-08	1.19258457956793e-05	8.78890380410889	"ENSMUSG00000060038"
-2.4590583759223	3.02561752482386	-11.0921116923668	6.03466849045418e-08	1.25573428316682e-05	8.78743684788164	"ENSMUSG00000019194"
5.96108308828762	0.825955702376021	12.6502238651107	1.27428459301728e-08	5.15426641168864e-06	8.78507955867337	"ENSMUSG00000000202"
1.82422716520042	4.12929745042911	11.0231611748663	6.49136874774171e-08	1.28397133818656e-05	8.72250191767196	"ENSMUSG00000027654"
4.15575406195415	3.44749277563646	11.0108872101187	6.57647663969114e-08	1.29032724430391e-05	8.71572871144986	"ENSMUSG00000070802"
-1.62319879365334	3.77913524043055	-11.0082113628431	6.59518911502871e-08	1.29032724430391e-05	8.71365305039226	"ENSMUSG00000043991"
-2.48169098751776	4.8840865399925	-11.0735827610427	6.15391523619136e-08	1.26591311192944e-05	8.70009005422123	"ENSMUSG00000009630"
-6.34302141809233	2.12814530900494	-11.0521652160715	6.29490307602178e-08	1.28009340231656e-05	8.65899573449167	"ENSMUSG00000026069"
1.02359946043308	8.80913960433247	11.4817890088396	4.02345751909972e-08	9.72083538456852e-06	8.64895851354319	"ENSMUSG00000018770"
2.02917023186258	3.27044270134566	10.970305599041	6.86647903060632e-08	1.32895902485375e-05	8.63621355695872	"ENSMUSG00000030867"
1.71980196972071	4.09986032735816	10.9870267257272	6.74536257271631e-08	1.31257463381197e-05	8.6334899733038	"ENSMUSG00000020598"
-2.83592063449554	2.55136429355219	-10.8804002037594	7.5588621817369e-08	1.4246674328814e-05	8.57633555245233	"ENSMUSG00000038291"
4.50313945132406	-5.78954711761649	11.8106275727883	2.88317231717931e-08	7.92300154550672e-06	8.57525591700471	"ENSMUSG00000090716"
1.24056283197506	5.03853671750712	10.9208573730841	7.23846800061104e-08	1.38440292361359e-05	8.572785303534	"ENSMUSG00000001855"
-5.57746192145403	-1.32799591718062	-11.7137952431206	3.17784874263431e-08	8.53726693179794e-06	8.55907824419931	"ENSMUSG00000087050"
-1.77006932704002	3.79858589260753	-10.8558289967719	7.76083221026692e-08	1.43992277751335e-05	8.55321905329914	"ENSMUSG00000027552"
-1.88112223901822	3.37064086388722	-10.8552830137861	7.76538513920834e-08	1.43992277751335e-05	8.54955823794499	"ENSMUSG00000063049"
-1.77368375248983	4.88996883116909	-10.9170080312866	7.26831724667262e-08	1.38440292361359e-05	8.49125731190425	"ENSMUSG00000043067"
-1.82266600252015	3.77728635101499	-10.7840919468163	8.38425196805581e-08	1.50161535620916e-05	8.46590537499993	"ENSMUSG00000023965"
-2.71761967496027	4.15234563245966	-10.7583993681405	8.62038574877547e-08	1.52869589443433e-05	8.40938105223623	"ENSMUSG00000036459"
1.95449149665511	9.221815060757	11.2944628564831	4.88205600378847e-08	1.09160952844957e-05	8.39632478549925	"ENSMUSG00000025651"
-3.03983390957034	2.2115333250867	-10.7687219997094	8.52466892077349e-08	1.51920572514319e-05	8.3948563707176	"ENSMUSG00000021379"
2.40219667558197	2.36460546202101	10.7102507513673	9.08228804440591e-08	1.57189080437773e-05	8.38418300897157	"ENSMUSG00000024846"
-1.59850240322611	3.41084315025272	-10.6976192081325	9.20780223678671e-08	1.57489214450184e-05	8.3809500077218	"ENSMUSG00000019590"
-1.97641530346165	5.00122627136507	-10.7047526771871	9.13669358277871e-08	1.57374082433709e-05	8.36910848005889	"ENSMUSG00000020774"
1.0006710105383	7.6548397159603	11.0378216707282	6.39125473851399e-08	1.28009340231656e-05	8.35640898271635	"ENSMUSG00000038462"
1.1411736834539	7.11082329529522	11.0330360165086	6.42375223233839e-08	1.28009340231656e-05	8.35281664768702	"ENSMUSG00000002984"
-2.37315281854719	5.7424078171986	-10.7988827486896	8.25146060215889e-08	1.48522165108559e-05	8.35252685632059	"ENSMUSG00000032350"
6.5469130484986	-3.97938942065635	11.4871628800658	4.00134965938627e-08	9.72083538456852e-06	8.3459520662926	"ENSMUSG00000032818"
-2.97118756547044	4.11497317538372	-10.6760904913235	9.4260206795889e-08	1.57489214450184e-05	8.33017206866353	"ENSMUSG00000090125"
1.22954984410861	4.04670343576503	10.6649412704642	9.54119980996515e-08	1.57489214450184e-05	8.31747925955164	"ENSMUSG00000023938"
-2.63890399780259	2.35932782238958	-10.6561866916887	9.63269583916564e-08	1.57621553415511e-05	8.31727967913211	"ENSMUSG00000027102"
-2.21335584014747	5.24000225537854	-10.6493791844694	9.70449125386238e-08	1.58077819297643e-05	8.30704530315958	"ENSMUSG00000030659"
3.53144897505643	-5.97836556176993	11.8247935301439	2.84257775912048e-08	7.92300154550672e-06	8.30412758085308	"ENSMUSG00000031074"
2.69052037667084	2.87948216883326	10.6102590091433	1.01283262898366e-07	1.64238566715238e-05	8.29276821229622	"ENSMUSG00000025473"
1.41356649749678	5.44160198981565	10.7224550113928	8.96275694275965e-08	1.56462006861985e-05	8.28535410324603	"ENSMUSG00000044700"
3.22945345713477	-6.05440054038928	11.8842400056264	2.67878223594602e-08	7.71467853694565e-06	8.28458076607752	"ENSMUSG00000001622"
-1.4151408271674	6.21986362301088	-10.6761774863738	9.42512783144617e-08	1.57489214450184e-05	8.26489285402277	"ENSMUSG00000018672"
-2.21878410639267	5.27909521479725	-10.68448961013	9.3402347088898e-08	1.57489214450184e-05	8.25987017195733	"ENSMUSG00000047368"
4.80568183877969	-4.15070052688836	11.3095827129261	4.80595463401507e-08	1.08130975543693e-05	8.23456430176554	"ENSMUSG00000033740"
-2.04744362648302	4.0403442704228	-10.5613996392633	1.06856874870993e-07	1.69459940021184e-05	8.21819195413471	"ENSMUSG00000044950"
2.89995629517106	5.60849595948967	10.5631360963721	1.0665326363388e-07	1.69459940021184e-05	8.19897211487596	"ENSMUSG00000031097"
-4.21888806058109	0.79773673889021	-10.8661248221654	7.67550846508237e-08	1.43911786059636e-05	8.1980238544603	"ENSMUSG00000035799"
1.80036483926582	1.99255194427209	10.5002154706099	1.14303315323882e-07	1.78130088672919e-05	8.16956634143141	"ENSMUSG00000026873"
4.16243732282083	-4.54452835237358	11.5488212480397	3.75679562782403e-08	9.59155218482533e-06	8.16583067917425	"ENSMUSG00000024027"
4.70195644624089	-4.7273704176209	11.5132248861565	3.89596168442243e-08	9.72083538456852e-06	8.16369419597666	"ENSMUSG00000069266"
-2.31902615240513	3.7471898420549	-10.5448286004294	1.08820990674926e-07	1.71817844004678e-05	8.15770820270826	"ENSMUSG00000027357"
3.77774923567598	0.969285113119502	11.0390960804836	6.38263042521669e-08	1.28009340231656e-05	8.15281822340678	"ENSMUSG00000027776"
-4.41241327322632	6.82149371763014	-10.6616969861985	9.57499763610069e-08	1.57489214450184e-05	8.14386864643683	"ENSMUSG00000006014"
-6.93380398626592	-1.73896236814794	-11.0312092123011	6.43620394509007e-08	1.28009340231656e-05	8.14082959280928	"ENSMUSG00000015970"
