"d7_Y_vs_d5_Y"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"Gene"
2.58714334030576	3.06133451941178	11.8986283736874	2.6406767742725e-08	1.74357155397905e-05	9.58531340699009	"ENSMUSG00000070867"
-4.55699185376672	3.34658083175985	-12.0043591409311	2.37786346050901e-08	1.67844522970321e-05	9.5510580519405	"ENSMUSG00000024736"
-2.43955694002467	6.50095580836492	-11.903528357789	2.6278327979745e-08	1.74357155397905e-05	9.53536007686723	"ENSMUSG00000031955"
2.83375692968182	6.53889538904312	12.0309765727928	2.31621486418986e-08	1.67844522970321e-05	9.53517536860353	"ENSMUSG00000061723"
-2.04775505058798	4.03903205092432	-11.7324379328382	3.11870129816008e-08	1.83314319875203e-05	9.45215255736019	"ENSMUSG00000021481"
-5.54908550732163	2.90037422984431	-11.7731631124122	2.99355524987501e-08	1.82652534644492e-05	9.44960784859718	"ENSMUSG00000026253"
2.84539482671919	2.96349318360828	11.8898468015705	2.66386387035329e-08	1.74357155397905e-05	9.44472409413426	"ENSMUSG00000026158"
-5.61419094407825	3.24590670567041	-11.7243503075023	3.14421469074776e-08	1.83314319875203e-05	9.41445813300957	"ENSMUSG00000059901"
-1.6506399644554	7.72618113806216	-11.9146267367201	2.59898823983562e-08	1.74357155397905e-05	9.36779208075053	"ENSMUSG00000021910"
-4.60525468486356	-4.66140531570603	-12.9779635980253	9.38231984635513e-09	1.08952945854496e-05	9.3652861089723	"ENSMUSG00000086484"
-6.43563872938943	-1.90871563606934	-12.1911593350715	1.97958832250825e-08	1.58362666715499e-05	9.33879514557022	"ENSMUSG00000030577"
-1.78128543110725	5.3696179254756	-11.6284842999467	3.46426855950089e-08	1.86134632646974e-05	9.32214720060223	"ENSMUSG00000030733"
-2.71783436217047	3.00161002400733	-11.6835425310918	3.27640328967529e-08	1.84292565664095e-05	9.31874465294463	"ENSMUSG00000029119"
-9.25627477402831	-2.71840335551313	-13.0009526505407	9.1853079096721e-09	1.08952945854496e-05	9.31738806499747	"ENSMUSG00000060268"
-1.30022832831369	7.6922558662496	-11.8282325447347	2.83281543029616e-08	1.78909688903915e-05	9.29224786361215	"ENSMUSG00000031078"
-5.93400258915248	-2.8427717725933	-12.2532610055446	1.86353638479874e-08	1.58362666715499e-05	9.26623048433024	"ENSMUSG00000061082"
2.37835615696218	3.39269169686153	11.5232126008443	3.85636530638941e-08	1.97688948157464e-05	9.23592786189865	"ENSMUSG00000017309"
-1.55214721587766	6.73803669985067	-11.6355122237942	3.4396588572443e-08	1.86134632646974e-05	9.23334633555088	"ENSMUSG00000025228"
-5.67028014597787	-3.81355005835899	-11.8584887570185	2.74845922209669e-08	1.76681756314748e-05	9.21838144662886	"ENSMUSG00000047562"
3.04702123872851	7.04441933887692	11.6040510670348	3.55130475550335e-08	1.88005029254949e-05	9.20859548618159	"ENSMUSG00000025134"
-4.5805638028325	-2.37003499702347	-12.2070675231951	1.94914018737335e-08	1.58362666715499e-05	9.18886465655131	"ENSMUSG00000003882"
3.64378477641267	6.48771445509793	11.5548563273137	3.73373367482084e-08	1.94798084869385e-05	9.18741753385766	"ENSMUSG00000033184"
-1.7202454396249	5.80632689359774	-11.4988076361673	3.95388879339354e-08	1.97688948157464e-05	9.16389799678958	"ENSMUSG00000029577"
-2.87872905194506	4.10582475024853	-11.4160743049678	4.30464375799766e-08	2.03898514005471e-05	9.12992428524013	"ENSMUSG00000028919"
2.4370992388136	6.96831305166261	11.7202711425321	3.15716765250773e-08	1.83314319875203e-05	9.12028091128027	"ENSMUSG00000061816"
4.58079088716933	1.50655284333198	11.4746286525934	4.05311839076527e-08	1.99874258834464e-05	9.07593996718274	"ENSMUSG00000038670"
2.78066466947127	3.94776423569082	11.2932707352965	4.88811083122409e-08	2.18182388578439e-05	9.01089415168761	"ENSMUSG00000054203"
1.82741680260313	6.71211189326959	11.4303546916613	4.24179713362215e-08	2.03600606684352e-05	9.00159409246522	"ENSMUSG00000028484"
-5.89817301906401	-3.60629802531075	-12.0810391058633	2.20485619550487e-08	1.67844522970321e-05	8.9685383227431	"ENSMUSG00000107546"
1.64973687269887	5.23925184320987	11.284407931364	4.93337821510092e-08	2.18182388578439e-05	8.95311096404368	"ENSMUSG00000022514"
-2.51691939731081	5.24175493784313	-11.25232937998	5.1010112471633e-08	2.21242534803171e-05	8.94190259588849	"ENSMUSG00000014773"
1.95144786497741	3.79858589260753	11.2111138648125	5.32539725343281e-08	2.25539971442739e-05	8.92387269221785	"ENSMUSG00000027552"
1.11818346628843	7.88723283876835	11.4993122212581	3.95184591715401e-08	1.97688948157464e-05	8.88799165863656	"ENSMUSG00000025016"
1.9867631691886	5.93496456650031	11.227978026206	5.23233331600289e-08	2.2423662743189e-05	8.85896226670399	"ENSMUSG00000000420"
2.22331499550035	5.3027380553638	11.1443058868638	5.71186480944071e-08	2.33660705994382e-05	8.81234698727915	"ENSMUSG00000032307"
-1.24518477805195	6.74043069606166	-11.2773306894674	4.96984801339816e-08	2.18182388578439e-05	8.79481604163513	"ENSMUSG00000036817"
2.12144559743832	4.49976768551372	11.0807352104194	6.10758793944941e-08	2.40951693702764e-05	8.77243456217451	"ENSMUSG00000024298"
-1.17546929061475	6.61998120505416	-11.1617253938105	5.60828614940255e-08	2.32060566772807e-05	8.70002765186032	"ENSMUSG00000018572"
-1.35339853349381	5.19988246936716	-11.0013608364051	6.64335575218251e-08	2.47728724102841e-05	8.66648963870221	"ENSMUSG00000061374"
-2.52935201739762	6.92161331954849	-11.1331424922733	5.7793192354383e-08	2.33763722647802e-05	8.65704990822521	"ENSMUSG00000001552"
1.81691144668019	5.17538210132037	10.987228693247	6.74391370929148e-08	2.47728724102841e-05	8.64949896299995	"ENSMUSG00000061755"
2.57823003378855	4.0403442704228	10.9357792525966	7.12399221694519e-08	2.514280351155e-05	8.63941015372118	"ENSMUSG00000044950"
1.18669086293406	6.06764539624504	11.0148744977259	6.54869847982524e-08	2.47728724102841e-05	8.60489934042213	"ENSMUSG00000039473"
1.80360159427226	6.77943714265683	11.0729817053191	6.15782544533301e-08	2.40951693702764e-05	8.58132251121092	"ENSMUSG00000034842"
-1.85523423134644	4.59242151344381	-10.8787663393397	7.57211607515616e-08	2.57010158475947e-05	8.57921953254229	"ENSMUSG00000052456"
-2.78127951740946	3.61786716609098	-10.8815934912616	7.54919793262467e-08	2.57010158475947e-05	8.57090561467312	"ENSMUSG00000032737"
2.69392974417705	3.57208271519473	10.8305844486955	7.97436447130376e-08	2.60971951456785e-05	8.51906848681389	"ENSMUSG00000039914"
-5.66443452710774	0.328328710470847	-11.438675288055	4.20563260581549e-08	2.03600606684352e-05	8.50465245850234	"ENSMUSG00000037638"
-2.1364420969692	6.10057812346931	-10.8987372414089	7.41180346202258e-08	2.57010158475947e-05	8.50081903309123	"ENSMUSG00000023232"
2.04872012819335	5.38832856940328	10.8034433625722	8.21097088701361e-08	2.66294361226669e-05	8.46700637009616	"ENSMUSG00000038388"
2.5874516665915	5.60849595948967	10.8618854413347	7.71051893535994e-08	2.57010158475947e-05	8.42049746820308	"ENSMUSG00000031097"
5.15452826497355	-6.00868876791768	11.7950476407474	2.92853709094853e-08	1.81766218512166e-05	8.40399967317468	"ENSMUSG00000106718"
2.18142605041087	4.2364976748173	10.7209719500559	8.97719209429642e-08	2.71970907523475e-05	8.38065788460955	"ENSMUSG00000037725"
1.43755334782862	4.32100770549534	10.69455749806	9.23850371995053e-08	2.71970907523475e-05	8.37718369511149	"ENSMUSG00000030711"
4.6092308452439	-0.522303500466344	11.0394244724381	6.38041011736292e-08	2.44922363407621e-05	8.37371934260336	"ENSMUSG00000021815"
6.23165053604681	-4.88288016740663	11.6446094757749	3.40808070040696e-08	1.86134632646974e-05	8.372040231863	"ENSMUSG00000030666"
-1.60377295724597	5.03914752166599	-10.7004875011243	9.17913927339111e-08	2.71970907523475e-05	8.36577556896672	"ENSMUSG00000022191"
-5.89283447642555	-3.1908099203717	-11.1195301494048	5.86272734380708e-08	2.3450257961079e-05	8.34485373940737	"ENSMUSG00000018924"
3.08674259007557	5.7424078171986	10.697937313922	9.20461867725415e-08	2.71970907523475e-05	8.32706638845048	"ENSMUSG00000032350"
-1.6467965902752	7.09758149587511	-10.865290634344	7.68238404800415e-08	2.57010158475947e-05	8.32323431964949	"ENSMUSG00000006457"
-2.56999407314318	3.68329228662072	-10.6363229359323	9.8437959502045e-08	2.79851270385146e-05	8.32200648041909	"ENSMUSG00000048232"
-2.8432378211599	2.44352303311698	-10.7065247881356	9.11911988627269e-08	2.71970907523475e-05	8.30755454568419	"ENSMUSG00000037703"
5.16970817904039	-3.83918681428383	11.6992990427392	3.22467091766696e-08	1.84261791055703e-05	8.30257305543924	"ENSMUSG00000021803"
2.71901740575395	6.35421569571858	10.8414830937016	7.88141641004811e-08	2.60296430592038e-05	8.28471024166118	"ENSMUSG00000017300"
-1.67630515010736	8.22498541894257	-10.9471375722271	7.03815408142003e-08	2.50857929482218e-05	8.2837009422755	"ENSMUSG00000029860"
-2.26888287019425	4.01801589224607	-10.5994593758012	1.02487886974259e-07	2.79851270385146e-05	8.28145325532982	"ENSMUSG00000009614"
-2.37402277186943	2.99625063955051	-10.6248548932304	9.96792051570098e-08	2.79851270385146e-05	8.27190105673428	"ENSMUSG00000021179"
-1.59741600364145	4.04670343576503	-10.5644290760818	1.06501922671209e-07	2.82113778362848e-05	8.2430223893162	"ENSMUSG00000023938"
2.15427500431988	2.04208939546377	10.5868853974131	1.03909768075908e-07	2.81251709846962e-05	8.23896520614949	"ENSMUSG00000037624"
2.59705426083216	5.74367295005942	10.6188980312239	1.00330545283619e-07	2.79851270385146e-05	8.22697695567854	"ENSMUSG00000062373"
-7.77117260079949	-1.08215126145118	-10.9472904749758	7.03700612957293e-08	2.50857929482218e-05	8.21453286902842	"ENSMUSG00000062345"
2.83018289211546	6.46915849335014	10.6891893849156	9.29259746809283e-08	2.71970907523475e-05	8.19665552162061	"ENSMUSG00000035851"
1.77961974190761	5.55055491772531	10.5983278691007	1.02614982890745e-07	2.79851270385146e-05	8.1895442216608	"ENSMUSG00000009741"
-8.28237418534267	-1.60666560948336	-11.3196354894034	4.7560605459448e-08	2.18182388578439e-05	8.18490600891995	"ENSMUSG00000093598"
2.00227205885698	4.95992228776805	10.6154057391387	1.00714518291372e-07	2.79851270385146e-05	8.18037625099561	"ENSMUSG00000033544"
2.79107453780675	3.1590068210091	10.493873524615	1.1510633133012e-07	2.95979487253785e-05	8.15588161833416	"ENSMUSG00000048960"
1.75545239744884	2.79031581259124	10.462243278126	1.19202451335095e-07	3.02195003212119e-05	8.12753079400614	"ENSMUSG00000078247"
-1.42226628015112	6.80395696710979	-10.6547360153744	9.64794762274755e-08	2.78645350490806e-05	8.11702277089729	"ENSMUSG00000003363"
4.15715556410821	-5.26103952070945	12.0429786858963	2.28897904485786e-08	1.67844522970321e-05	8.10773402452128	"ENSMUSG00000107009"
-2.46749204146446	4.82091955597992	-10.4343483852124	1.22944328141311e-07	3.04137220729331e-05	8.07964716745535	"ENSMUSG00000020329"
2.32192396452191	6.41287172323839	10.5637679565767	1.06579276805876e-07	2.82113778362848e-05	8.07826324451397	"ENSMUSG00000018501"
-5.70695207598135	1.03820009015581	-10.5741078378639	1.05376310778571e-07	2.82113778362848e-05	8.07470296041971	"ENSMUSG00000026971"
-1.37244209341982	7.07284090119747	-10.6521258812236	9.67545454355696e-08	2.78645350490806e-05	8.07274752628384	"ENSMUSG00000024197"
-1.75705136816772	5.62124525986052	-10.4686373899782	1.18362010587657e-07	3.0219248362731e-05	8.05667420036612	"ENSMUSG00000062234"
-2.33436260967866	5.46826397648731	-10.4422501898417	1.21871775650286e-07	3.04137220729331e-05	8.04945835290238	"ENSMUSG00000020536"
3.02144889645208	2.27069806862599	10.372447629095	1.31704056665244e-07	3.13987704363717e-05	8.03321978910345	"ENSMUSG00000068697"
-1.41092045558964	5.54905176887354	-10.431393745636	1.23347965850391e-07	3.04137220729331e-05	8.0264262251971	"ENSMUSG00000033436"
2.42885000606186	4.8057894945061	10.3962123544285	1.28264576623071e-07	3.11986249584724e-05	8.02501440685082	"ENSMUSG00000036202"
-1.27324148717809	8.08936440369796	-10.7181695307358	9.00453697185847e-08	2.71970907523475e-05	8.00964096962941	"ENSMUSG00000034659"
-3.17268713689528	4.3475967297693	-10.3364546478281	1.37102489521075e-07	3.22585132043737e-05	7.99593849519881	"ENSMUSG00000029093"
-4.81750983860125	-0.227357307261379	-10.8624726282094	7.70565953670027e-08	2.57010158475947e-05	7.98829441664322	"ENSMUSG00000035126"
-8.09590519523403	-1.38597504295582	-10.388169239282	1.29417781622096e-07	3.12678571853277e-05	7.93254098102989	"ENSMUSG00000031494"
-2.98443849159164	-5.93077573895386	-10.742457154116	8.77047669370133e-08	2.71970907523475e-05	7.92867349277033	"ENSMUSG00000022491"
2.30478405573782	4.83676175704422	10.3196233294615	1.39707709787917e-07	3.26418068157316e-05	7.9199268612735	"ENSMUSG00000022974"
-4.55840791969109	-3.20624897879938	-10.7055063820321	9.12921480699978e-08	2.71970907523475e-05	7.90427414935366	"ENSMUSG00000057135"
1.64194193504261	3.47912979677457	10.2524307950232	1.50647767135994e-07	3.4107980937916e-05	7.90163910867598	"ENSMUSG00000023206"
2.49355020434474	4.33010399575753	10.2598333572888	1.49398798858232e-07	3.4091181522263e-05	7.88795506860849	"ENSMUSG00000022119"
-1.5686060327829	5.91131079162717	-10.3574068334564	1.33931790884369e-07	3.17198061845157e-05	7.88619561775134	"ENSMUSG00000009035"
-5.43181536892676	0.440566277686381	-10.4362741704372	1.22682004342923e-07	3.04137220729331e-05	7.87453871184155	"ENSMUSG00000040287"
2.67496784354917	6.63992923998289	10.3786185882429	1.30801552448014e-07	3.13915005771736e-05	7.86920183199654	"ENSMUSG00000028412"
-1.27342078540537	7.3936186047311	-10.5255591805712	1.11153616732607e-07	2.87871874011304e-05	7.86752593613003	"ENSMUSG00000022043"
3.42071987562185	2.97853186698058	10.2584784845057	1.49626564085601e-07	3.4091181522263e-05	7.8413306813219	"ENSMUSG00000025964"
2.15622249674291	3.57123298864759	10.1870687818423	1.62172718884203e-07	3.61302913803216e-05	7.83124647666632	"ENSMUSG00000035764"
1.98960120671642	6.11536999680135	10.3142849956117	1.40545016707086e-07	3.26418068157316e-05	7.81575702262107	"ENSMUSG00000036940"
4.76385108417878	-5.01646626188522	10.5327064554595	1.10282235529441e-07	2.87684796871329e-05	7.80489162464757	"ENSMUSG00000076612"
4.92355486734426	-6.00655115688597	11.0372138120075	6.39537269377382e-08	2.44922363407621e-05	7.80457715633509	"ENSMUSG00000070504"
-7.97433860957192	-1.25163600392496	-10.7531806125085	8.66921384732043e-08	2.71970907523475e-05	7.7800557922477	"ENSMUSG00000079339"
2.23593567273861	3.25802181404628	10.1146008330904	1.76061801478321e-07	3.70997482844451e-05	7.74991240925379	"ENSMUSG00000048416"
-3.64270038840305	4.49954563441731	-10.1137676310946	1.7622869959277e-07	3.70997482844451e-05	7.74955845112048	"ENSMUSG00000063506"
-2.41123241002472	5.49857602535873	-10.1824484304811	1.63022326925658e-07	3.61302913803216e-05	7.74872749126433	"ENSMUSG00000034168"
-4.01344510570658	-5.38895765611441	-10.7308522149718	8.88149105797228e-08	2.71970907523475e-05	7.74753318891603	"ENSMUSG00000025461"
-2.66603958615796	5.40979526516141	-10.187326305984	1.62125503837268e-07	3.61302913803216e-05	7.73941687885897	"ENSMUSG00000026418"
5.35839299355951	-4.23486953819235	10.7432578605331	8.76287198113332e-08	2.71970907523475e-05	7.73867724362259	"ENSMUSG00000104626"
2.84090149857697	4.67180800127437	10.0612915264066	1.87088646405898e-07	3.89306600113637e-05	7.67677642134096	"ENSMUSG00000078922"
-5.89769355663981	-2.14942119042611	-10.6002721704174	1.02396694165053e-07	2.79851270385146e-05	7.67365881717252	"ENSMUSG00000029602"
2.20943976347598	3.32023425616802	10.0490915065095	1.89714563951201e-07	3.90039244551604e-05	7.67332822589618	"ENSMUSG00000070639"
1.75614829902079	5.0959506680877	10.1268647722531	1.73624669733287e-07	3.69995421337372e-05	7.67249828319621	"ENSMUSG00000027955"
-2.68918509417352	3.85526224460151	-10.0240462032406	1.95229544877466e-07	3.94112716361968e-05	7.64820358555784	"ENSMUSG00000034032"
2.20047302642404	4.00769300612542	10.0106842754788	1.98241722249657e-07	3.96033262567614e-05	7.62984314626572	"ENSMUSG00000022253"
2.21043473342518	4.34164996405626	10.0020158704445	2.00222377808566e-07	3.96033262567614e-05	7.61106641490026	"ENSMUSG00000033107"
2.53586634794426	5.05142786758078	10.047012377915	1.90165988509819e-07	3.90039244551604e-05	7.60664838661459	"ENSMUSG00000073563"
-4.12950890086837	0.300452245603564	-10.1676309152413	1.65779282469758e-07	3.61302913803216e-05	7.57742577339888	"ENSMUSG00000056592"
1.62551609584035	5.27197883461064	10.0279387900912	1.94361268837033e-07	3.94112716361968e-05	7.57243611786753	"ENSMUSG00000052040"
2.75584899185972	1.5260177457805	10.0937703350438	1.80285508632574e-07	3.77331280538606e-05	7.56938095099473	"ENSMUSG00000027674"
-1.94381612951917	5.52134149402814	-10.0040429335735	1.99757324289656e-07	3.96033262567614e-05	7.53960077005655	"ENSMUSG00000004054"
-11.3120999275678	-0.970188533742371	-10.9509062757168	7.00991800800279e-08	2.50857929482218e-05	7.52417058788096	"ENSMUSG00000075015"
3.10595389122639	1.5878949506398	10.0446002674485	1.9069114986828e-07	3.90039244551604e-05	7.48880782870717	"ENSMUSG00000036902"
-2.92074472802537	2.55508811301516	-9.90528277895759	2.23817768866629e-07	4.28575311778179e-05	7.48216306760456	"ENSMUSG00000029189"
-2.03903140823626	4.72584999836665	-9.88540452399659	2.29024978395473e-07	4.31658125510924e-05	7.46104633370784	"ENSMUSG00000032777"
-5.33225608847717	-4.0348724211278	-10.5336398623133	1.10168977012114e-07	2.87684796871329e-05	7.45684119699887	"ENSMUSG00000099336"
1.11451744687478	5.57832913127149	9.9682080519349	2.08151644960182e-07	4.07241905810957e-05	7.44909489475147	"ENSMUSG00000040268"
-1.14660054399059	7.65287022393952	-10.1632420387025	1.66605415959704e-07	3.61302913803216e-05	7.44509449240894	"ENSMUSG00000002981"
-4.90411338906544	-1.8052676123741	-11.3087917644022	4.8099039943484e-08	2.18182388578439e-05	7.44331438191139	"ENSMUSG00000001249"
1.70641658308906	3.85641408932863	9.84087063939269	2.41166652122827e-07	4.4983203677563e-05	7.42563331776716	"ENSMUSG00000072258"
-1.90652130236131	5.04449771088864	-9.86457532515356	2.34620464325109e-07	4.39901150793729e-05	7.4156109366404	"ENSMUSG00000037993"
-1.95309774247021	5.93710479413652	-9.95902288186315	2.1036343645003e-07	4.09344505338628e-05	7.40355683347614	"ENSMUSG00000023055"
-2.19398636097467	2.98916587713392	-9.77403997441465	2.60695468977642e-07	4.62186261063948e-05	7.36498909983208	"ENSMUSG00000034245"
-2.62996306100709	5.41299659691573	-9.82698628863936	2.45091304952783e-07	4.53053116111034e-05	7.35348273794719	"ENSMUSG00000020092"
-2.38673823590683	3.64203312856293	-9.75269291262128	2.67284099243271e-07	4.62186261063948e-05	7.34065437113981	"ENSMUSG00000061859"
1.91913617509955	3.07166460356641	9.75441187468471	2.66747023272951e-07	4.62186261063948e-05	7.33226475679461	"ENSMUSG00000000374"
-1.60913531390711	6.00068818621401	-9.89041325390662	2.27700829969947e-07	4.31421167267795e-05	7.33150789258007	"ENSMUSG00000024960"
-5.86720436582932	-1.69192554928711	-9.89603817602984	2.26223525837161e-07	4.30889984476824e-05	7.3294167570238	"ENSMUSG00000074677"
-4.54107072408146	-4.36124789419041	-10.1264975466793	1.73697119936709e-07	3.69995421337372e-05	7.29607067460144	"ENSMUSG00000108981"
6.21357597388772	-4.70453648731246	10.1662127438739	1.66045749842486e-07	3.61302913803216e-05	7.29301472668895	"ENSMUSG00000038259"
1.25502876329788	5.3024332294577	9.8066421418694	2.50965672495895e-07	4.57275789861579e-05	7.29031423935219	"ENSMUSG00000037234"
2.83271705992011	3.22935765114149	9.72156559732405	2.77212104494669e-07	4.68647336436634e-05	7.28869246135564	"ENSMUSG00000090946"
-5.55346839283304	0.393396941088727	-9.93293196379205	2.16784259167214e-07	4.19570782030136e-05	7.28843315000574	"ENSMUSG00000067424"
-5.33558549524263	1.26730550768605	-9.75154814741448	2.6764241276733e-07	4.62186261063948e-05	7.27971987912196	"ENSMUSG00000084939"
2.71000932046572	2.17939289315862	9.75569355041766	2.66347324256197e-07	4.62186261063948e-05	7.27963659047381	"ENSMUSG00000021752"
-1.83505096659569	3.63111958707559	-9.69468285879931	2.86103530438248e-07	4.81282289357312e-05	7.27350273264199	"ENSMUSG00000022560"
-3.86667122397792	0.449915576963786	-9.77736110752522	2.59686118080224e-07	4.62186261063948e-05	7.25696988789101	"ENSMUSG00000060224"
1.54422615189282	5.68289099904894	9.8080849145855	2.50544155903518e-07	4.57275789861579e-05	7.25014371626759	"ENSMUSG00000022634"
-1.67628669047249	3.70602290063871	-9.66960379044111	2.94673438191036e-07	4.86603169790785e-05	7.24521768520298	"ENSMUSG00000023800"
2.94798340584867	2.1726460524447	9.68780195579834	2.88428015318819e-07	4.82935819695915e-05	7.24409561195946	"ENSMUSG00000023940"
-2.37020923179996	5.63998652317845	-9.74934879348199	2.68332255235882e-07	4.62186261063948e-05	7.24256457096611	"ENSMUSG00000024613"
7.59217368960728	-3.00456600324491	10.2801823150028	1.4602220390031e-07	3.36964956295338e-05	7.22601578844452	"ENSMUSG00000005268"
1.26149275314523	5.20882557964802	9.75266676967468	2.67292276311084e-07	4.62186261063948e-05	7.22589261775001	"ENSMUSG00000020817"
-6.31021022284227	-3.37830482343726	-9.91108905129403	2.22320769737271e-07	4.27985314961071e-05	7.14193776372353	"ENSMUSG00000044912"
