,d0_Old,d1_Old,d3_Old,d5_Old,d7_Old,d0_Y,d1_Y,d3_Y,d5_Y,d7_Y
ENSMUSG00000061013,-0.668742952041485,1.04570423438442,-0.767807394829573,1.39348366118627,-1.02548033377821,1.65305357882656,-0.612097060556928,-0.838838708059115,-0.246770580857351,0.0674955557254098
ENSMUSG00000106164,-0.289009216270798,-0.289009216270798,-0.693847028977352,2.03880820679188,-0.289009216270798,1.26286906577099,-0.896265935330628,-0.468937133254176,0.655612346711159,-1.03121187289948
ENSMUSG00000020261,-1.13417268406138,-0.199279799092316,-0.55777255944008,2.07820361958759,0.285739817848775,1.27686686116318,-0.610492083020633,-0.375011544501413,0.1310958818719,-0.895177510355621
ENSMUSG00000033377,-0.852732788988816,-0.786174714203267,-0.952948072051342,1.95622596102299,0.176459259498038,1.40768910034582,-0.123761147444458,-0.623561236027516,0.390693062722003,-0.591889424873451
ENSMUSG00000045954,-1.22839430625499,-1.03219581291102,-0.871016120890349,1.90429045962178,0.36269758123073,0.86378766774668,-0.133149671436963,-0.307852546003077,0.91114793350926,-0.469315184612055
ENSMUSG00000055301,-0.687535806802269,0.303640073891114,-1.13874273745803,1.65726086608031,0.436783102631035,1.23564127507056,-0.561789612918375,-1.51598131888781,0.244465394377181,0.0262587640162782
ENSMUSG00000068130,-1.22525855570087,-0.315162792181653,-1.12413680419873,1.55558961060784,0.780322849091473,1.51345554748195,-0.306735979556475,-0.809535799637781,0.145502964773763,-0.214041040679519
ENSMUSG00000102191,-1.05989805678241,-0.394421693529882,-0.675044256347212,1.52263129988793,0.638269337637891,1.79042540269076,-0.557182779963933,-0.918784996622835,-0.417406017717194,0.0714117607468849
ENSMUSG00000022105,-1.67485363954528,-0.191908556951486,-0.663897746620708,1.12156993087086,1.03121771456275,1.4475796068781,-0.803471692708606,-0.682327800698001,0.434713281528147,-0.0186210973157864
ENSMUSG00000026770,-0.0465286734274443,-0.828606379244514,-0.858305532622454,1.75521996463623,0.121766528849552,1.79976869470314,-0.487066115398209,-0.798907225866575,-0.600912870211639,-0.0564283914180853
ENSMUSG00000100182,-0.440720361304146,-0.879248083994838,-0.879248083994838,1.86885897820017,0.55327581012809,1.60574234458575,-0.448029156682324,-0.362759877172794,-0.635621571486348,-0.38224999827872
ENSMUSG00000040732,-0.668613635894622,-0.572855996381492,-0.893925728866694,2.00696746814873,0.604399689397582,1.38735921247553,-0.167294229031763,-0.766248876220072,-0.638572023460794,-0.291215880166402
ENSMUSG00000063286,-0.785686739442132,-0.776979622015456,-0.709064106223216,1.62096051249518,0.811198593433854,1.71107917768104,-0.131782221989174,-0.735185458451,-0.517507523202047,-0.487032612287046
ENSMUSG00000040605,-0.836967367483397,-0.64119327027111,-0.872149958866474,2.11212823603038,0.262772343813446,1.27143454032022,-0.197154919347592,-0.831671063400441,-0.461308085296343,0.194109544501311
ENSMUSG00000061778,-0.828974481105852,0.0304926799963012,-0.818515250496376,2.22331060423965,0.311685072042916,1.15164174528087,-0.219322020233953,-0.804837795093267,-0.651167560805097,-0.394312993825195
ENSMUSG00000024990,-0.942593626984276,-0.537405798027362,-0.925942072369608,1.33311883702031,0.986211449214731,1.43649723858637,-0.0697746392654451,-1.03602735010916,-0.844534472040484,0.600450433974929
ENSMUSG00000033446,-0.832603311766959,-0.679419679899414,-1.14251923103079,1.67688761474605,1.25814625816749,1.12773316618222,-0.46117736269957,-0.709583252195327,-0.372460973593943,0.134996772090246
ENSMUSG00000027955,-0.992819008585261,-0.406986155549115,-0.936234742715014,1.57728641119362,1.53861685497964,0.976433603411157,-0.460074868317459,-0.818478297518848,-0.528565861950693,0.0508220650519747
ENSMUSG00000021390,-0.135880105230797,-0.278789232727024,-1.30789685907421,1.81996307998021,0.862394969306604,1.08714778133057,-0.42156843374865,-1.20905279508842,-0.546647651219097,0.130329246470813
ENSMUSG00000105366,-1.10468801462548,-0.421268274815426,-0.749935783323873,-0.0926007663069781,0.689940920617897,2.41935804872187,-0.656030780892888,-0.436919108553923,0.272585354362302,0.0795584048164945
ENSMUSG00000029158,-0.953552034898024,-0.953552034898024,-0.757565055393292,0.719875251642382,0.056534705626365,2.28400210730515,-0.618112781514924,-0.310312717498906,0.619369108256368,-0.0866865486270932
ENSMUSG00000020251,-0.844306216502125,-1.02643547862958,-0.897182453893966,0.738064146927778,0.36107615811558,2.20537973455136,-0.152019182501542,-0.838431079014143,0.401222930950126,0.0526314399965084
ENSMUSG00000027366,-0.880537723644591,-1.07388441007042,-0.32368126007939,1.0491027218574,0.74794106128494,1.9434718237144,-1.16706895975428,-0.366897283121178,0.158897663882738,-0.0873436340696133
ENSMUSG00000020411,-1.10310327591932,-1.10310327591932,-1.10310327591932,1.11655575489394,-0.565004116934285,1.85644209849837,0.309407016416394,-0.0717465540829219,0.421511007423194,0.242144621543265
ENSMUSG00000023092,-1.41484422243424,-1.21488806338054,-0.971035612816837,1.21757932410983,0.405212890320753,1.41005316074705,0.203938417317484,-0.635019952805241,0.482767756003139,0.516236302938594
ENSMUSG00000036040,-0.872307134675706,-0.760350730161959,-0.610281507103114,1.3206091629207,-0.621715352669502,1.97591143694433,-0.612425353146812,0.81418508636656,-0.403519466453788,-0.230106142020705
ENSMUSG00000040181,-0.974311442926618,-1.06217728535247,-0.67267193316597,2.00445198633166,-0.311829954526379,1.46547505429933,-0.323875605372778,0.206572654162469,-0.214644119474848,-0.116989353974397
ENSMUSG00000049598,-0.658547888972164,0.409367606658372,-0.658547888972164,1.47728310228891,-0.658547888972164,2.01124085010418,-0.658547888972164,0.0533957747815269,-0.658547888972164,-0.658547888972164
ENSMUSG00000071335,-0.71479718109586,0.104795210347249,-0.289359909261903,1.43741490045438,-1.09643943989017,1.77526214583366,-0.955669754315471,-0.176744160802146,0.674130383241153,-0.758592194510894
ENSMUSG00000034818,-0.587187177367188,-0.774587340356716,-0.774587340356716,0.693380603061253,-0.774587340356716,2.28628198847224,0.53721380056998,-0.608009417491135,0.495569319697418,-0.493487095872424
ENSMUSG00000019278,-0.771147733137561,-0.688705635219129,-0.717802846248386,1.02637656488037,-0.542227629696847,2.27590338851176,0.561647813725589,-0.495605962024969,-0.0820728719447035,-0.566365088846117
ENSMUSG00000021456,-0.686769568163387,-0.752597413502825,-0.567456598369943,0.765557270586812,-0.690883808458531,2.40713916476504,-0.0706620777633742,-0.822539499260834,0.127850018421297,0.290362511745747
ENSMUSG00000031431,-0.623267443593076,-0.689497919237571,-0.41697579814301,0.760829493926604,-1.1287105471958,2.30347384704219,-0.220598723464575,-0.547227162094227,-0.104623960461553,0.66659821322102
ENSMUSG00000104626,-0.703741394897998,-0.102443367649791,-0.169254259566258,0.298421983849014,-0.703741394897998,2.63680320092537,-0.36968693531566,-0.614660205230635,-0.570119611065063,0.298421983849014
ENSMUSG00000023153,-0.67482205196677,-0.605316529211841,-0.506359513780916,0.428430864129064,-0.403868319227459,2.66114852478929,-0.631822872630838,-0.227159363100809,-0.164722198590945,0.124491459591225
ENSMUSG00000020218,-0.394566508079392,-0.476649992405001,-0.622675972179006,1.0643012830884,-0.680960634462726,2.46813991121404,-0.537561505800892,-0.365439144750436,-0.315027551896327,-0.139559884728662
ENSMUSG00000058354,-0.473067376326546,-0.473067376326546,-0.473067376326546,0.700968448133494,-0.473067376326546,2.63467451195003,-0.0241713257977067,-0.473067376326546,-0.473067376326546,-0.473067376326546
ENSMUSG00000023886,-0.577500703080096,-0.467059546731144,-0.632865460309859,0.771371993994855,-0.49141471637789,2.58664175352638,-0.00423368856703839,-0.53745589469902,-0.428900156765343,-0.21858358099084
ENSMUSG00000043635,-1.02435734398822,0.248024530782908,-0.899230669134913,0.919016324599875,-0.0569717391338952,2.25513459935079,-0.749078659329718,-0.648977319475228,-0.308007130526956,0.264447406855351
ENSMUSG00000025735,-0.700558647672491,-0.104998005417468,-0.995017998642817,1.30641429727198,-0.463662778806788,1.73980089845075,-0.646316135625423,-0.859965213623299,-0.392815416139844,1.1171190002054
ENSMUSG00000046182,-0.670239010066944,-0.121237773114567,-0.670239010066944,1.38851562850447,-0.53298870082885,2.10907975200447,-0.635926432757421,-0.62448890744508,-0.670239010066944,0.427763463837811
ENSMUSG00000026678,-0.564687693908273,-0.521848926925552,-0.761368825338376,1.34425087103497,-0.084031339837993,2.12962826571819,-0.605882961025619,-0.745382870364051,-0.614405810053898,0.4237292907006
ENSMUSG00000073386,-0.488976401370316,-0.621850423819777,-0.621850423819777,1.96919300876263,-0.621850423819777,1.65029535552171,-0.382677183889093,-0.595275619648782,0.334842535902957,-0.621850423819777
