GeneID	D0	D1	D3	D5	D7
ENSMUSG00000052407	0.3214285714285714	3.2314814814814814	3.6777777776666665	0.5490654205607477	3.2314814814814814
ENSMUSG00000052423	0.5207303974221268	0.719501414427157	1.0626918997387373	1.1352242744063326	0.719501414427157
ENSMUSG00000052428	1.394407834349089	0.9057615491490102	0.8769342359767892	1.1112745098041796	0.9057615491490102
ENSMUSG00000052430	0.14878125988603988	4.231884057971015	0.33775633293124246	0.19699367088607594	4.231884057971015
ENSMUSG00000052456	0.556160141563371	0.38273603914795623	2.5773394547423907	1.2406900197001585	0.38273603914795623
ENSMUSG00000052477	0.0	2.4	0.07407407403508773	0.29390681010752684	2.4
ENSMUSG00000052488	0.22173320758252124	1.2306926751592355	3.753472222225379	0.4550347906006302	1.2306926751592355
ENSMUSG00000052533	0.8181600955698926	0.38444108761329304	4.962467484214046	0.6112407623512252	0.38444108761329304
ENSMUSG00000052539	0.30488888888	4.407821229050279	1.0428134556880733	1.5983263598326358	4.407821229050279
ENSMUSG00000052557	0.40533333328000004	0.7152317880794702	3.6787148595180725	0.6748971193580248	0.7152317880794702
ENSMUSG00000052560	0.7670052323776547	13.024305555555555	0.03495658739071348	0.34079000403264814	13.024305555555555
ENSMUSG00000052565	0.5517241379310345	0.13496376811594205	10.365079365238095	0.8907103824590165	0.13496376811594205
ENSMUSG00000052566	0.16590485864906043	0.5435076645626691	3.2615650670038914	1.1936404402772116	0.5435076645626691
ENSMUSG00000052572	0.13953488372093023	5.8522727272727275	2.111111111111111	0.5750394944707741	5.8522727272727275
ENSMUSG00000052593	0.13217817986659508	0.8718895800933126	0.8378558283401857	0.6809467383702489	0.8718895800933126
ENSMUSG00000052609	0.8029878618487395	2.03	0.37249283667621774	0.22091722595637583	2.03
